0.4997401 0.4903228 0.7803274 0.1843813 0.1946818
0.3564762 0.2680553 0.3695073 0.4847762 0.176429
0.09400344 0.4993326 0.6064694 0.7412968 0.7104978
0.6673616 0.60439 0.6908656 0.6711514 0.6730039
0.6269391 0.699842 0.7022299 0.7130666 0.695214
0.5790839 0.719156 0.7241456 0.6434802 0.6286581
0.5487707 0.6314762 0.6902637 0.6833302 0.6006082
0.5982866 0.6930413 0.5611703 0.60689 0.7424049
0.736715 0.7579354 0.7430501 0.7443702 0.7114354
0.6937551 0.7312848 0.6648485 0.5559438 0.0795548
0.7414397 0.7467374 0.683073 0.5306696 0.1559649
0.7779747 0.7532618 0.793317 0.736914 0.8018827
0.7371013 0.779938 0.6190746 0.7104593 0.6603837
0.7834822 0.7478194 0.3349886 0.5233872 0.5970405
0.6720128 0.5822066 0.9448544 0.6578055
