0.999625 0.3718519 1.336869 -0.4440922 -0.4560387
-0.141375 -0.313135 -0.1157313 0.06177747 -0.4797723
-0.663671 0.06219464 0.5852573 1.059137 0.9839121
0.8512755 0.7296932 0.9041064 0.88801 0.8979117
0.7600079 0.883742 0.9585909 0.982465 0.8881702
0.6125719 1.016789 1.006987 0.750174 0.7074027
0.5621129 0.677501 0.9214657 0.9150807 0.6836817
0.7155385 0.9030199 0.6192065 0.7284315 1.048401
1.042166 1.127856 1.071711 1.066445 0.9978814
0.9447698 1.036045 0.8476606 0.6076258 -0.7167212
1.337037 1.342415 0.9139279 0.4721354 -0.4239718
1.321221 1.237976 1.388545 1.195575 1.444856
1.196356 1.339505 0.8160576 1.030293 0.914004
1.358772 1.225356 -0.1748165 0.3818559 0.6925778
1.044643 0.4264309 3.451227 0.5687493 0.2147786
1.369733 1.016894 -0.7046816 -0.7123764 -0.4064978
-0.5737271 -0.3654632 -0.1997668 -0.7521196 -0.9260802
-0.198639 0.229061 0.7210064 0.6342962 0.5036332
0.3770673 0.5494958 0.5367312 0.548104 0.4077397
0.5310449 0.6085501 0.6356255 0.5417245 0.2595997
0.6680151 0.6526052 0.3964551 0.3562119 0.2161107
0.3316545 0.5674497 0.5710138 0.3297106 0.3772433
0.5536819 0.2650061 0.3760126 0.6982755 0.6913692
0.7777284 0.7231155 0.7131979 0.6448945 0.5931283
0.6823786 0.4966549 0.2585721 -0.979544 0.9944144
0.9986606 0.5386459 0.1161817 -0.7821585 0.9652708
0.8784771 1.036625 0.8465929 1.077856 0.8407293
0.9889776 0.4641716 0.6845241 0.5649595 1.005019
0.8742393 -0.3848759 0.3279287 0.3412136 1.001195
0.5780019 3.104083 0.429453 0.1395937 -0.8169919
2.333109 -1.236646 -1.243023 -0.9316895 -1.0819
-0.8898297 -0.7253239 -1.298946 -1.461112 -0.7443395
-0.6132961 -0.1470482 -0.2051242 -0.3560373 -0.4635213
-0.2982399 -0.3194361 -0.3084861 -0.4421822 -0.3213008
-0.2461894 -0.2252433 -0.3147169 -0.5916183 -0.1895009
-0.1974987 -0.4519719 -0.4984818 -0.6405632 -0.5175919
-0.2854872 -0.2774714 -0.5205439 -0.474557 -0.2913551
-0.5856069 -0.4762495 -0.1523649 -0.1634462 -0.07700049
-0.12521 -0.138993 -0.205017 -0.2575809 -0.1634569
-0.3480549 -0.600061 -1.521381 0.03513431 0.0442501
-0.3162204 -0.7395473 -1.636948 0.008343868 -0.07682248
0.0728071 -0.1173044 0.1190931 -0.1071222 0.0383947
-0.4991352 -0.2800979 -0.3975006 0.04748532 -0.08416622
-0.9720606 -0.4154639 -0.4950687 -0.2299706 -0.3642014
2.152512 0.2327264 0.573506 0.8369003 1.815939
0.5530694 0.03648037 0.3457028 0.1949522 0.3921999
0.5476515 -0.007448245 -0.1753574 0.5425459 1.06056
1.532266 1.462185 1.327614 1.203317 1.375732
1.36236 1.372168 1.225189 1.351462 1.429691
1.454793 1.359181 1.081287 1.484422 1.473924
1.215031 1.176597 1.032979 1.140347 1.386325
1.386725 1.150685 1.183997 1.368975 1.087044
1.195495 1.518227 1.508329 1.594598 1.542063
1.532513 1.463994 1.411735 1.504274 1.315842
1.076348 -0.2535741 1.806056 1.812744 1.357182
0.9365523 0.03847425 1.783704 1.705877 1.852414
1.662857 1.894157 1.65259 1.810217 1.282675
1.495068 1.381396 1.824566 1.688528 0.2947191
0.8382173 1.162898 1.50774 0.8926354 3.903915
1.148149 0.5207021 0.85047 1.831111 0.05755801
0.5425306 0.3591114 0.1931571 0.5196783 0.5597095
0.01556678 -0.1550495 0.5606006 1.071585 1.546399
1.473051 1.339692 1.217573 1.392701 1.37608
1.382522 1.234658 1.363281 1.434718 1.461788
1.36702 1.091538 1.495331 1.482635 1.223811
1.186251 1.04024 1.155339 1.396716 1.394017
1.161883 1.195142 1.382386 1.096391 1.20658
1.525586 1.517638 1.60546 1.549071 1.542814
1.473871 1.419423 1.513946 1.327478 1.082706
-0.2314565 1.829847 1.834003 1.36502 0.9448047
0.04625543 1.793919 1.737548 1.863123 1.672878
1.904324 1.663109 1.856806 1.292048 1.504107
1.389481 1.832452 1.698762 0.303237 0.8509391
1.30352 1.523628 0.9033546 3.91763 1.097364
0.2427774 0.5369089 1.526429 -0.2527586 -0.2604277
0.8523001 -0.09588662 0.1037657 0.2733742 -0.3068035
-0.4697359 0.2521428 0.764948 1.235791 1.16551
1.031104 0.9087064 1.083642 1.066824 1.072877
0.9275156 1.054434 1.128718 1.151768 1.056492
0.7849002 1.184151 1.179895 0.9154221 0.8791936
0.7310157 0.8419689 1.086557 1.084597 0.8507807
0.8836819 1.072577 0.7878765 0.8955743 1.221739
1.212041 1.298414 1.247492 1.235876 1.169629
1.11804 1.209493 1.020877 0.7746357 -0.5512218
1.50343 1.512953 1.060632 0.6361809 -0.2623365
1.48467 1.405051 1.556737 1.367362 1.595731
1.360459 1.510233 0.981673 1.193807 1.078065
1.523677 1.386609 -0.007801448 0.537061 0.8659712
1.208825 0.5899671 3.606879 0.8109845 0.3847478
0.7039146 1.710908 -0.06916003 -0.09203275 0.2384626
0.6851255 0.2643221 0.4568274 -0.1368938 -0.2936302
0.4184646 0.9320597 1.407038 1.336936 1.203632
1.082122 1.253754 1.239971 1.244864 1.094141
1.221882 1.291397 1.325271 1.225024 0.951087
1.353765 1.346626 1.085972 1.045227 0.9009708
1.012239 1.256226 1.25315 1.022546 1.053984
1.238879 0.9531117 1.067338 1.388313 1.379677
1.461709 1.412317 1.400254 1.333938 1.282906
1.374322 1.186644 0.9440244 -0.385585 1.673692
1.680795 1.227095 0.8028152 -0.09431236 1.651384
1.569516 1.720406 1.532517 1.765948 1.523864
1.676588 1.149688 1.360632 1.248906 1.694021
1.556417 0.1570309 0.7047464 1.027104 1.372788
0.7544774 3.777878 0.9627943 0.2200063 0.5160666
1.505578 -0.2681098 -0.161709 0.04191743 -0.1318753
0.8832242 0.2285937 -0.3300093 -0.490284 0.2200896
0.7380674 1.203771 1.140381 1.002488 0.881824
1.058028 1.031192 1.03931 0.8966224 1.022197
1.09571 1.118231 1.026725 0.7569045 1.153424
1.147313 0.8871379 0.8472395 0.7006087 0.8151918
1.056943 1.056538 0.8201922 0.8581984 1.040159
0.755969 0.8656418 1.189277 1.179243 1.2684
1.210242 1.205622 1.134756 1.08245 1.174281
0.9905058 0.7477358 -0.5674486 1.496223 1.50648
1.023268 0.6043225 -0.2948345 1.453659 1.402976
1.522433 1.334179 1.572756 1.324015 1.584838
0.9511507 1.165148 1.047998 1.493341 1.357962
-0.03117783 0.5134333 0.9643355 1.192512 0.5686542
3.580842 0.8283066 0.03786444 0.3257798 1.322754
-0.4687164 -0.477736 -0.1445323 -0.2954283 -0.1274645
1.061253 -0.5168767 -0.6812581 0.04557899 0.5487482
1.023163 0.948563 0.817443 0.6927797 0.8718512
0.8530733 0.8611317 0.7137232 0.8436799 0.9188307
0.9400532 0.8455147 0.5700041 0.9754993 0.9662792
0.7017492 0.663261 0.5181361 0.6342846 0.8752787
0.8715597 0.6426505 0.6730296 0.8654633 0.5751004
0.6884133 1.007248 0.999256 1.086435 1.031819
1.022916 0.9566304 0.9016878 0.9948634 0.807453
0.5650892 -0.7627825 1.291666 1.298126 0.8451926
0.4252846 -0.474466 1.27183 1.190653 1.342804
1.150248 1.38813 1.14563 1.294686 0.768424
0.9832664 0.8674202 1.312738 1.178179 -0.222442
0.3294191 0.6434926 0.9925039 0.3799603 3.392029
0.5924571 0.571218 0.8822558 1.845043 0.08494051
0.0868779 0.3840467 0.2196072 0.4226891 0.59188
0.506875 -0.1192243 0.6072424 1.105626 1.582157
1.507586 1.37816 1.250814 1.426059 1.412071
1.418893 1.267379 1.39494 1.468966 1.495092
1.401496 1.124556 1.528317 1.518434 1.257755
1.219695 1.074648 1.189206 1.431608 1.426336
1.196211 1.225681 1.413761 1.130591 1.239948
1.559539 1.553692 1.637541 1.584378 1.576124
1.510821 1.454153 1.545826 1.360955 1.118536
-0.2087122 1.845635 1.854381 1.402714 0.9790739
0.08018606 1.841452 1.754176 1.900752 1.70739
1.941408 1.701794 1.854462 1.326458 1.537768
1.42171 1.867776 1.731089 0.3321354 0.8844599
1.196936 1.546228 0.9339443 3.948007 1.111872
0.7786123 1.051549 2.026029 0.2606405 0.2598708
0.5647235 0.4064799 0.6060236 0.7711077 0.2243849
0.3350705 0.7697768 1.284862 1.757259 1.687902
1.555641 1.427488 1.607111 1.590547 1.597309
1.446137 1.576168 1.648807 1.677849 1.580711
1.304234 1.708802 1.697428 1.440801 1.40028
1.25589 1.364229 1.610577 1.60592 1.375844
1.406772 1.595265 1.311008 1.419614 1.738105
1.731568 1.815217 1.76439 1.753188 1.689001
1.635229 1.724712 1.54027 1.297313 -0.03530078
2.019936 2.029333 1.573828 1.15915 0.257991
2.002966 1.919933 2.074276 1.882664 2.114074
1.876251 2.026944 1.50194 1.71063 1.594829
2.039806 1.906096 0.5107116 1.056051 1.369356
1.719392 1.105143 4.122542 1.345679 0.01126146
0.3275422 1.291184 -0.4737516 -0.4767745 -0.1656932
-0.3337207 -0.1358982 0.04564938 -0.5014439 -0.6825186
1.061218 0.5483065 1.023125 0.9502414 0.8181801
0.6923438 0.8696418 0.85465 0.8628108 0.7134862
0.8437255 0.9227212 0.9456838 0.8483928 0.5680657
0.975879 0.9638789 0.7017194 0.6642591 0.5215733
0.6317488 0.8746899 0.8710101 0.6411871 0.6699692
0.8575437 0.5754926 0.6857329 1.006141 0.9984812
1.087479 1.028746 1.020742 0.954331 0.8992417
0.9920734 0.805502 0.5654261 -0.7624164 1.293923
1.303616 0.8468022 0.4270392 -0.4731127 1.273373
1.194211 1.345734 1.153687 1.391905 1.14381
1.296948 0.7722894 0.9838798 0.8672697 1.312167
1.176788 -0.222146 0.3284059 0.6409925 0.993068
0.381957 3.393981 0.5702103 -0.03849819 -0.1901281
0.7914824 -0.9155054 -0.9247409 -0.6103428 -0.7808514
-0.5748689 -0.4063282 -0.962559 -1.132498 -0.4084113
1.579328 0.6058313 0.625481 0.4362314 0.4405665
0.5966494 0.4362658 0.5214703 0.2354365 0.3518616
0.4135208 0.4423359 0.3415487 0.1331685 0.467752
0.4982258 0.2461586 0.1628382 0.01286386 0.1476965
0.3792283 0.3721682 0.1352599 0.1742979 0.3638831
0.06948518 0.1772684 0.5025997 0.4970208 0.5760079
0.5255035 0.5158944 0.4511518 0.4082654 0.496746
0.3092332 0.05832455 -1.188218 0.7791176 0.7892565
0.3572678 -0.08087369 -0.98048 0.7625838 0.6790291
0.8339877 0.6436567 0.8786928 0.639327 0.7875213
0.2668331 0.4673221 0.3601063 0.8011177 0.6642674
-0.6469224 -0.09105146 0.1325401 0.4832445 -0.04431329
2.888308 0.3116023 -0.03560249 -0.6519002 0.3033825
-1.378738 -1.389913 -1.079813 -1.245702 -1.05
-0.8707316 -1.425032 -1.597502 -0.8716874 -0.3478861
2.056186 0.01183686 0.2314154 -0.2315664 -0.0273278
0.1418413 0.2484926 -0.260425 -0.1067287 -0.03902879
-0.004773244 -0.1116461 -0.3907821 0.008945415 0.01631115
-0.2672935 -0.3060984 -0.4512708 -0.3461669 -0.05559861
-0.08969568 -0.3158601 -0.2985072 -0.1109429 -0.3835408
-0.2829365 0.04120817 0.02810828 0.1142077 0.0574395
0.04906894 -0.01900974 -0.07325409 0.02805943 -0.1730494
-0.4154856 -1.650371 0.3143366 0.3190863 -0.0113258
-0.5420015 -1.456542 0.2920693 0.2077022 0.3608331
0.182351 0.4016555 0.1875563 0.3172952 -0.2065931
-0.008605282 -0.1213274 0.3215499 0.1895234 -1.105209
-0.5402999 -0.3484863 0.02189719 -0.492351 2.413946
0.09669317 0.154947 -0.5871966 0.3957855 -1.287771
-1.299475 -0.9862374 -1.152925 -0.9484361 -0.7828385
-1.337781 -1.507093 -0.7826742 -0.1768227 0.1632506
1.98048 -0.03015699 0.06582989 0.1130975 0.02861949
0.0267793 -0.1802086 -0.04718117 0.02838532 0.04693068
-0.0426305 -0.2874261 0.08202772 0.08551265 -0.1620026
-0.2147053 -0.3690854 -0.2632074 -0.01132283 0.05965576
-0.2561825 -0.195733 -0.02739291 -0.3162196 -0.2138555
0.1073488 0.1004989 0.1852032 0.1325447 0.1200135
0.05388802 0.009634411 0.09748569 -0.08721502 -0.3330412
-1.562756 0.3903888 0.4020614 -0.05761737 -0.4759921
-1.381294 0.3695298 0.2919018 0.4417446 0.2510507
0.4834504 0.2402062 0.3957149 -0.1234116 0.07216415
-0.03931472 0.4092188 0.2659154 -1.015348 -0.4628045
-0.2676124 0.08765153 -0.4137324 2.496277 0.2974784
-0.02438998 -0.4556312 0.5081069 -1.159617 -1.169197
-0.8584113 -1.023422 -0.828923 -0.6494453 -1.204263
-1.375786 -0.6504412 -0.1038438 0.6450575 0.2320715
1.849365 0.01916439 0.2225356 0.4429001 0.6220655
-0.04534341 0.1100835 0.167642 0.1974114 0.09807734
-0.1658519 0.2164417 0.2398768 -0.05161516 -0.0983356
-0.2425051 -0.1361407 0.1292694 0.1135521 -0.09478905
-0.09247542 0.1009958 -0.1705595 -0.06300183 0.2557553
0.2409389 0.3236946 0.2698319 0.2580356 0.203782
0.1439 0.2427872 0.04358999 -0.2035937 -1.430549
0.5155414 0.5212051 0.2186133 -0.3316502 -1.240073
0.5047587 0.42247 0.5676286 0.3910437 0.6121516
0.3957144 0.5286366 0.002506733 0.1995601 0.0874623
0.5294478 0.398158 -0.8909407 -0.3290336 -0.1411973
0.2174368 -0.2839767 2.615957 0.1794971 0.3023495
-0.3311366 0.6501531 -1.026292 -1.036235 -0.7238892
-0.8884951 -0.6869096 -0.519858 -1.073885 -1.244202
-0.5205976 0.1515518 0.4331363 0.5791189 0.2702249
1.723835 0.3854183 0.3303237 0.3293719 0.07715296
0.2114642 0.278624 0.3000573 0.2074536 -0.02282742
0.3307553 0.3504104 0.09329252 0.03593597 -0.1116165
-0.005393126 0.2348865 0.2567191 -0.004459432 0.08376844
0.2239265 -0.05832743 0.04058893 0.3581822 0.3529314
0.4365172 0.3833695 0.3737349 0.3101244 0.2652954
0.3492273 0.1699818 -0.07865153 -1.300394 0.6376743
0.6511256 0.206922 -0.2226794 -1.119946 0.6240253
0.5429383 0.6923373 0.5056711 0.7435648 0.499342
0.6494455 0.1293293 0.325635 0.213633 0.6608301
0.5221418 -0.7541501 -0.1988019 -0.0114907 0.3412835
-0.1519947 2.747432 0.4846749 -0.05942538 -0.5111928
0.4630187 -1.196285 -1.204195 -0.8921497 -1.059378
-0.8577243 -0.6837714 -1.242369 -1.412987 -0.6884092
-0.0448501 0.2848901 0.2739017 0.1211113 0.03293347
1.900077 0.1115813 0.1700233 -0.08852037 0.04378339
0.1051605 0.1287136 0.03162623 -0.184718 0.159953
0.1884055 -0.06817441 -0.1514007 -0.293872 -0.1738995
0.06340332 0.05979387 -0.1738234 -0.1372824 0.08844115
-0.2382017 -0.13675 0.1904887 0.178911 0.2629171
0.2132057 0.2015934 0.1386867 0.09421189 0.1909855
0.006424217 -0.2593723 -1.467328 0.4577621 0.4686451
0.03841962 -0.3979731 -1.300663 0.4418351 0.364552
0.5168335 0.3277425 0.5654527 0.3223935 0.4718786
-0.05082001 0.1454437 0.04463908 0.4776421 0.3439883
-0.9292884 -0.3695549 -0.189214 0.1588797 -0.327085
2.572257 0.1289538 0.1824028 -0.4929498 0.4737461
-1.203793 -1.215269 -0.9028881 -1.068361 -0.8755173
-0.6962877 -1.250304 -1.420157 -0.6958615 -0.174226
0.4850669 0.2204314 0.3724836 0.008846647 0.142589
1.884574 0.4180468 -0.08247966 0.06910582 0.1246875
0.1568987 0.05313713 -0.2109001 0.1775845 0.188487
-0.08543488 -0.1280755 -0.2750481 -0.1726094 0.08948199
0.08186949 -0.1415709 -0.1235976 0.06265089 -0.1623261
-0.1018068 0.2108065 0.1986568 0.281836 0.2286297
0.2156469 0.1603594 0.1032885 0.196728 0.004519378
-0.2410655 -1.476939 0.47501 0.4867442 0.1617875
-0.3753354 -1.2784 0.4684523 0.3874094 0.5348125
0.3522888 0.5742639 0.3540028 0.4924864 -0.03030803
0.1647675 0.0505841 0.4929351 0.3644157 -0.9376296
-0.376767 -0.1787117 0.1746697 -0.3338541 2.586472
0.3068143 -0.00277561 -0.5060541 0.4601703 -1.162474
-1.174704 -0.8638304 -1.027403 -0.834685 -0.655446
-1.21013 -1.381613 -0.6564828 -0.1134987 0.5672411
0.1941141 0.5271718 -0.0165823 0.1765539 0.3935697
1.896812 -0.09794592 0.05258876 0.1070408 0.1413188
0.04324551 -0.2169492 0.1631995 0.181374 -0.09918841
-0.15195 -0.2968794 -0.1883588 0.06986496 0.06167373
-0.1600632 -0.1446256 0.04580973 -0.2317594 -0.1212398
0.195343 0.1811364 0.2652883 0.2120796 0.2007981
0.1454305 0.08873438 0.1879105 -0.01258773 -0.257591
-1.436171 0.4667437 0.471734 0.1416533 -0.3842365
-1.293086 0.4491585 0.3675801 0.5183205 0.3333972
