,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74
21,0.760007931,0.407739669,-0.442182191,1.225189338,1.234657834,0.92751562,1.094141347,0.896622373,0.713723152,1.267378849,1.44613686,0.71348615,0.235436519,-0.26042503,-0.180208626,-0.045343412,0.07715296,-0.088520375,-0.08247966,-0.097945918,1.756738452,0.035915357,-0.097819171,-0.119534071,-0.030680148,0.257555024,-0.183773411,-0.147266669,0.117723864,0.155695071,0.278038435,0.150640523,-0.089174921,-0.086736598,0.13997132,0.112700525,-0.070135937,0.215442701,0.087970315,-0.246250179,-0.249009352,-0.337569458,-0.282042455,-0.275189299,-0.20403573,-0.139101916,-0.234596999,-0.04575415,0.182850425,1.493378537,-0.397525892,-0.371272966,-0.090429298,0.318044242,1.217435116,-0.415976687,-0.318317412,-0.467122665,-0.27032224,-0.4962695,-0.247925947,-0.409904183,0.081826006,-0.116119204,0.035177312,-0.280441295,-0.257856448,0.956229534,0.386960253,0.082728521,0.009635988,0.352867459,1.730802899,0.217779803
22,0.883742047,0.531044921,-0.321300814,1.351461923,1.363280895,1.05443369,1.221881569,1.022196568,0.8436799,1.39493951,1.576167773,0.843725521,0.35186159,-0.106728678,-0.04718117,0.110083527,0.211464248,0.043783389,0.069105822,0.052588762,0.284752649,1.881157098,0.097591731,0.098965405,0.187394041,0.391693177,-0.010252767,0.016175071,0.24418818,0.286830332,0.42446335,0.291226385,0.060263198,0.053842269,0.287926085,0.257830621,0.077232642,0.36179089,0.237424783,-0.098812752,-0.098158718,-0.177468386,-0.133616296,-0.129204275,-0.056285489,-0.00480255,-0.08811443,0.084375032,0.3296341,1.616428146,-0.270451174,-0.241259065,0.045921818,0.458271191,1.347505624,-0.288218104,-0.188554911,-0.341404295,-0.138475055,-0.367524611,-0.118190496,-0.281490974,0.211388168,0.007143016,0.16132379,-0.153881876,-0.135232184,1.084534353,0.51330942,0.207658749,0.134155668,0.475634339,1.854665809,0.336579763
23,0.95859095,0.608550081,-0.246189424,1.429690944,1.434717983,1.128718038,1.291396868,1.095710094,0.918830654,1.468966342,1.648807426,0.922721204,0.413520809,-0.039028788,0.028385318,0.167641975,0.278623989,0.10516045,0.124687494,0.107040823,0.301325925,0.247899535,1.956311001,0.241862238,0.261653612,0.429966451,0.098038467,0.064985484,0.29822345,0.383094136,0.526326925,0.358691487,0.124325054,0.12420139,0.35213887,0.320949908,0.13628313,0.42293113,0.2930881,0.021418765,-0.011692019,-0.06230183,-0.029366805,-0.030158525,0.016107146,0.06918334,0.00248289,0.16260937,0.417448431,1.693815259,-0.171453083,-0.142508989,0.114507189,0.524238863,1.421011333,-0.210769128,-0.102867819,-0.266239852,-0.053544101,-0.288529291,-0.038586837,-0.198805188,0.293609482,0.08438779,0.23652188,-0.067980208,-0.052242856,1.166485189,0.590461859,0.284671918,0.222151914,0.559092762,1.930933566,0.44796692
24,0.982465028,0.635625459,-0.225243345,1.454792902,1.461787687,1.151768291,1.325271445,1.118230785,0.940053153,1.495091833,1.677849455,0.945683759,0.442335947,-0.004773244,0.046930676,0.197411445,0.300057297,0.128713617,0.156898681,0.141318833,0.326124224,0.295786408,0.288375437,1.9795676,0.358913233,0.476380824,0.116099806,0.110794482,0.322483587,0.392348964,0.532936158,0.385426599,0.156463711,0.152354113,0.38563663,0.344560082,0.170834041,0.45611861,0.325859571,0.026105526,0.010667025,-0.052110731,-0.0038252,-0.016245573,0.04593252,0.091620317,0.029606386,0.183236322,0.431953812,1.716983903,-0.155295089,-0.127769978,0.14580596,0.552821876,1.441285872,-0.182834237,-0.079030206,-0.238030245,-0.032801922,-0.258207501,-0.018978981,-0.170529691,0.3188103,0.108060324,0.261219582,-0.045747364,-0.031496949,1.190441,0.612044798,0.307772513,0.24799282,0.586298664,1.953116973,0.45988
25,0.888170179,0.54172446,-0.314716901,1.359180731,1.367019885,1.056492147,1.225023565,1.026725499,0.845514674,1.401496231,1.580710562,0.848392802,0.341548673,-0.111646094,-0.042630499,0.098077345,0.207453606,0.031626231,0.053137126,0.043245512,0.229170506,0.198407403,0.122359169,0.173105592,1.886663779,0.372813177,0.025368869,-0.012046386,0.229162818,0.288156237,0.447994949,0.289499812,0.057588366,0.060504874,0.288649174,0.255292677,0.074034972,0.359601601,0.233024943,-0.086284747,-0.078730715,-0.146840167,-0.115054875,-0.111966491,-0.056392961,-0.010178416,-0.085475125,0.083480366,0.336567982,1.623621063,-0.251395091,-0.221054218,0.037840105,0.462620789,1.346113332,-0.285750305,-0.177881198,-0.33469933,-0.130312903,-0.355168383,-0.118206941,-0.272627852,0.223647988,0.012655295,0.165692613,-0.146280934,-0.129385868,1.094811714,0.521561117,0.215402703,0.156006557,0.489074176,1.859997923,0.3742186
26,0.612571895,0.25959965,-0.591618281,1.081286885,1.09153766,0.784900226,0.951086994,0.756904519,0.570004141,1.124555586,1.304234223,0.568065658,0.133168489,-0.390782125,-0.287426103,-0.16585189,-0.022827418,-0.184718022,-0.210900078,-0.216949199,-0.033831342,-0.148530481,-0.260565011,-0.260663837,-0.178423843,1.611045269,-0.312176217,-0.274783058,-0.005327764,-0.011405998,0.137641808,0.016644316,-0.228660841,-0.225181213,0.007926136,-0.024805885,-0.196611003,0.080870789,-0.043979145,-0.387669056,-0.38554108,-0.475424283,-0.419316401,-0.411010217,-0.332646322,-0.239722707,-0.363275839,-0.171279055,0.045712269,1.346762584,-0.549031067,-0.517476686,-0.23363543,0.178245318,1.074801437,-0.566970658,-0.463062277,-0.608605109,-0.415212388,-0.638286645,-0.393644051,-0.55535087,-0.063164838,-0.26540873,-0.108018597,-0.426832003,-0.402074456,0.811383268,0.243358583,-0.060811124,-0.141143596,0.204026454,1.584733384,0.075144451
27,1.016789351,0.668015129,-0.18950093,1.484422374,1.495331208,1.184150576,1.353764704,1.15342449,0.975499267,1.528316551,1.708802489,0.97587902,0.467751998,0.008945415,0.082027716,0.216441705,0.330755349,0.159953034,0.17758447,0.163199541,0.332849731,0.257533083,0.215516513,0.187064653,0.282141358,0.495833291,2.015050024,0.139128385,0.361902349,0.440398598,0.587442617,0.413098902,0.184912418,0.174765604,0.415570782,0.378099989,0.197198495,0.485021613,0.358079406,0.040309621,0.045364557,-0.017315422,0.027801936,0.07780518,0.066568971,0.120578954,0.056375847,0.210220487,0.480352391,1.750569201,-0.121525534,-0.091663035,0.169769782,0.583422973,1.474103811,-0.15825395,-0.052513432,-0.202680322,-0.003600443,-0.221927153,0.013117733,-0.1426882,0.35087783,0.143146648,0.295156376,-0.021036269,0.001726383,1.218347824,0.648381959,0.341646997,0.278392195,0.614092109,1.988643685,0.479105721
28,1.006986814,0.652605159,-0.1974987,1.473923645,1.482635317,1.179894847,1.346625661,1.147313222,0.966279204,1.518433895,1.697427681,0.963878934,0.498225777,0.016311155,0.085512652,0.239876806,0.350410392,0.188405453,0.18848704,0.181374036,0.349528033,0.264132481,0.162635089,0.161930889,0.224897662,0.51339801,0.119299944,2.005135803,0.382513755,0.396595513,0.539186392,0.412875069,0.169737238,0.168348329,0.407074078,0.370358877,0.195949888,0.472058972,0.347133091,0.025729666,0.018343844,-0.064768654,-0.00703599,0.002042646,0.072189902,0.131940375,0.083605922,0.21764083,0.445934959,1.740209734,-0.148385668,-0.117853612,0.17827622,0.575088247,1.46706984,-0.165826454,-0.063453294,-0.217387288,-0.020615038,-0.24161516,0.010486137,-0.15611431,0.333409216,0.132489045,0.284322552,-0.027073353,-0.006231145,1.202794858,0.63579212,0.330093941,0.258061132,0.598142889,1.979695993,0.459967364
29,0.750173963,0.396455085,-0.451971855,1.215031122,1.22381131,0.915422119,1.085971819,0.887137933,0.701749204,1.257754773,1.440800613,0.701719378,0.246158615,-0.26729352,-0.162002597,-0.051615155,0.093292524,-0.068174412,-0.085434878,-0.099188414,0.092981898,-0.029391078,-0.125663612,-0.147916673,-0.055429801,0.261316636,-0.179462759,-0.139022913,1.74436747,0.145753052,0.280943407,0.150424966,-0.090551388,-0.08858727,0.137196755,0.112613067,-0.068592544,0.212743906,0.08744986,-0.260369834,-0.260103669,-0.345943859,-0.289048068,-0.280277744,-0.204894247,-0.143613313,-0.236262211,0.001626508,0.180772838,1.479147665,-0.411719151,-0.381816993,-0.108022797,0.309305523,1.208824657,-0.434082736,-0.325536788,-0.47953756,-0.284343435,-0.505959571,-0.265153725,-0.421529799,0.072134926,-0.128854026,0.02419918,-0.292840704,-0.273886999,0.947068341,0.376054403,0.070151975,0.00134871,0.340345706,1.717746008,0.230015524
30,0.707402746,0.356211864,-0.498481786,1.176596751,1.18625111,0.879193594,1.04522667,0.847239493,0.663260974,1.219694736,1.400280354,0.664259124,0.162838187,-0.306098425,-0.214705297,-0.098335601,0.035935971,-0.151400749,-0.128075465,-0.151950001,0.052419693,-0.065282339,-0.119326339,-0.156584709,-0.074969795,0.176704989,-0.179499923,-0.203474568,0.067219639,1.705100763,0.35869784,0.107456545,-0.128255172,-0.120921665,0.098420553,0.081535898,-0.106770691,0.185057794,0.050836445,-0.287601706,-0.284487537,-0.361470847,-0.308878109,-0.306613703,-0.246132127,-0.197242971,-0.276453089,-0.094994284,0.179617549,1.442733295,-0.416786622,-0.403270052,-0.152523726,0.271540375,1.16969721,-0.460507232,-0.351643104,-0.514234406,-0.316671799,-0.539963876,-0.294509246,-0.445509421,0.043246109,-0.166647948,-0.010808977,-0.322349448,-0.309781215,0.913858613,0.339836657,0.036694344,-0.032903768,0.305725639,1.678782267,0.18523225
31,0.562112918,0.216110718,-0.640563162,1.032979208,1.040240425,0.731015697,0.900970773,0.700608651,0.518136076,1.074648414,1.255890061,0.521573256,0.012863858,-0.451270754,-0.369085381,-0.242505118,-0.111616501,-0.293872045,-0.275048096,-0.296879375,-0.114923176,-0.217335553,-0.265779783,-0.305683748,-0.204817316,0.036066563,-0.322142137,-0.350569921,-0.087276239,0.069011607,1.560257647,-0.037571126,-0.270540397,-0.258534308,-0.039610722,-0.058813009,-0.254214351,0.050664119,-0.086460185,-0.433284174,-0.428919574,-0.503535886,-0.457352053,-0.454514073,-0.39514393,-0.340718845,-0.424502389,-0.239601418,0.101656644,1.300231175,-0.497323619,-0.5247405,-0.29830744,0.12515018,1.024994094,-0.604809939,-0.489554635,-0.662071844,-0.457551638,-0.68429415,-0.445298845,-0.580373492,-0.105416158,-0.310202099,-0.159595314,-0.467974822,-0.451721868,0.774389667,0.198419548,-0.103422166,-0.171501438,0.16711606,1.534094191,0.061172768
32,0.67750105,0.331654488,-0.517591882,1.140346962,1.15533943,0.841968948,1.01223877,0.815191813,0.634284554,1.18920605,1.364228849,0.631748807,0.147696546,-0.34616685,-0.263207373,-0.136140664,-0.005393126,-0.173899454,-0.172609355,-0.188358772,-0.015004134,-0.123255564,-0.206098266,-0.225876353,-0.135995498,0.142386026,-0.269168897,-0.24956429,0.009522275,0.045087267,0.189745829,1.673916124,-0.033712799,0.006309254,0.237437358,0.251055632,0.143906139,0.231057232,0.18140723,-0.325576834,-0.326855282,-0.412690482,-0.344838498,-0.352552557,-0.260388265,-0.149493327,-0.29711733,-0.091096095,0.109403219,1.411696077,-0.479682407,-0.445634828,-0.173694764,0.242126027,1.136958176,-0.498954979,-0.397005634,-0.550283802,-0.350548342,-0.575139924,-0.321838717,-0.486035977,0.004350839,-0.200862545,-0.046578787,-0.357404329,-0.330480908,0.876860795,0.313026874,0.003447018,-0.066019053,0.275593592,1.646463267,0.145288679
33,0.92146575,0.56744969,-0.285487176,1.386325039,1.396715518,1.086557046,1.256226297,1.056942725,0.875278667,1.431608385,1.610576879,0.874689924,0.37922825,-0.055598606,-0.011322826,0.129269412,0.23488653,0.063403316,0.089481991,0.069864959,0.232853039,0.133453867,0.047207918,0.032833376,0.119765672,0.384753485,-0.009682764,-0.005029503,0.256218538,0.297048167,0.444449175,0.453959818,1.917752433,0.167833577,0.763341892,0.381162172,0.276319433,0.617087151,0.673471093,-0.070779744,-0.063321722,-0.143303102,-0.089160956,-0.088648494,0.007124786,0.063439334,-0.047623117,0.129568024,0.362390623,1.654997366,-0.238347894,-0.195908748,0.100854928,0.492879815,1.382996306,-0.250391443,-0.152828898,-0.298394152,-0.097410458,-0.329569981,-0.070778526,-0.243402333,0.24514525,0.044300746,0.197952786,-0.118102055,-0.094468827,1.116968535,0.551899683,0.24490106,0.168614726,0.510354754,1.891408741,0.373972164
34,0.915080662,0.571013808,-0.277471434,1.386724926,1.394017256,1.084597309,1.253149608,1.056538463,0.871559738,1.426336139,1.60591974,0.871010126,0.372168248,-0.089695685,0.059655759,0.113552123,0.256719083,0.059793872,0.081869494,0.061673729,0.226553558,0.118295133,0.038346449,0.019985974,0.113944375,0.379495308,-0.028567383,-0.015156217,0.249444851,0.295643869,0.447717459,0.485244067,0.159095772,1.91338353,0.405739101,0.588838999,0.257519546,0.504684033,0.362537024,-0.089688805,-0.081560666,-0.166555235,-0.115232828,-0.104682734,-0.03407033,0.045414768,-0.068944733,0.133069504,0.357244082,1.650540886,-0.234029752,-0.209276787,0.058132808,0.483519408,1.375434002,-0.261694641,-0.155479104,-0.305652717,-0.10863766,-0.332082909,-0.084074596,-0.249135582,0.243507753,0.039508245,0.194452092,-0.121768485,-0.09731704,1.126140515,0.552409862,0.242862855,0.177115217,0.517715929,1.887756729,0.393016407
35,0.683681693,0.329710635,-0.520543902,1.150684673,1.161882989,0.850780717,1.022545958,0.820192241,0.642650534,1.196210567,1.375843846,0.641187051,0.135259892,-0.315860066,-0.256182544,-0.094789046,-0.004459432,-0.173823411,-0.141570875,-0.160063208,-0.009470899,-0.110353426,-0.196448445,-0.209463884,-0.120643699,0.149870283,-0.250494579,-0.239162843,0.012496502,0.052253712,0.20390867,0.253639796,0.291871713,-0.056993273,1.682017343,0.176840695,0.080700734,0.448545382,0.5837799,-0.311193834,-0.301137834,-0.38754376,-0.320523177,-0.329837331,-0.225064445,-0.155301899,-0.275942844,-0.098972362,0.12024405,1.419385358,-0.476218162,-0.438667031,-0.126525467,0.259892249,1.15053948,-0.491568213,-0.390380675,-0.538921742,-0.340651058,-0.568359809,-0.303395606,-0.484290092,0.005502411,-0.192932281,-0.0356035,-0.35296973,-0.328102162,0.880324405,0.315983926,0.008193536,-0.065014609,0.275035697,1.655244342,0.131389283
36,0.715538541,0.377243345,-0.474557043,1.183996969,1.19514157,0.883681867,1.053983648,0.858198365,0.673029627,1.22568093,1.406772495,0.669969177,0.174297927,-0.298507214,-0.19573302,-0.092475421,0.083768445,-0.137282439,-0.123597584,-0.144625648,0.024551177,-0.079156019,-0.166344536,-0.189247562,-0.092707325,0.178431133,-0.226672501,-0.214585173,0.049205685,0.096661929,0.245999254,0.328550941,-0.029015137,0.187399495,0.238133566,1.712663778,0.081283768,0.345136229,0.195190856,-0.292300593,-0.284435308,-0.370320715,-0.315572658,-0.309173044,-0.227276626,-0.142733234,-0.268551573,-0.063258045,0.156459574,1.449614232,-0.435201486,-0.410787169,-0.140687293,0.282508398,1.178909196,-0.460967511,-0.361240758,-0.510678309,-0.313989898,-0.534874072,-0.291287559,-0.449554204,0.03953161,-0.161161307,-0.006983604,-0.321535701,-0.297824177,0.927160258,0.354133257,0.044991986,-0.020093447,0.320137639,1.686347505,0.201553247
37,0.903019895,0.553681895,-0.291355065,1.3689748,1.382385836,1.072576513,1.238879123,1.040158767,0.865463348,1.413760974,1.595264845,0.8575437,0.363883119,-0.110942882,-0.027392906,0.100995831,0.22392653,0.08844115,0.062650887,0.045809726,0.216667763,0.11519905,0.023941734,0.011979446,0.100988018,0.381579063,-0.032620947,-0.014041114,0.242953122,0.283308388,0.42555096,0.596354496,0.241095173,0.231033091,0.516946653,0.456236817,1.900140302,0.489714322,0.446703653,-0.09196583,-0.092315136,-0.16833428,-0.108764504,-0.113613736,-0.008559838,0.102646937,-0.042526616,0.144310934,0.343361368,1.637702439,-0.255892042,-0.21915739,0.054366964,0.472274631,1.367065355,-0.272901464,-0.169213812,-0.321234154,-0.123753586,-0.347042691,-0.095175428,-0.257538705,0.226329875,0.026989648,0.18372503,-0.133210969,-0.106013151,1.100051968,0.536222571,0.230967289,0.156957005,0.498135667,1.873840643,0.367588114
38,0.619206483,0.265006093,-0.585606926,1.087043768,1.096390972,0.787876536,0.953111656,0.755969047,0.575100377,1.130591146,1.311007551,0.575492643,0.069485182,-0.383540768,-0.316219638,-0.170559464,-0.058327432,-0.238201676,-0.162326149,-0.231759425,-0.064720844,-0.167209947,-0.256377511,-0.26970323,-0.180412598,0.092093611,-0.311765074,-0.304899275,-0.042677673,0.008169628,0.163462186,0.116538344,0.014895646,-0.088769667,0.317824057,0.153122033,-0.077252923,1.61665668,0.283293671,-0.380988563,-0.374831145,-0.461347927,-0.404626727,-0.396696785,-0.308359558,-0.24670822,-0.359417643,-0.168886143,0.061616579,1.355085057,-0.536318182,-0.509094105,-0.207497595,0.189056892,1.088863853,-0.554069825,-0.45622058,-0.60186426,-0.406050894,-0.632048565,-0.376380544,-0.547577533,-0.056743129,-0.258616437,-0.103367637,-0.418535063,-0.397753073,0.817471488,0.248523102,-0.056345486,-0.131463228,0.210668972,1.590516147,0.068986967
39,0.728431461,0.376012636,-0.476249456,1.19549452,1.206580211,0.895574309,1.067337621,0.865641803,0.688413275,1.239948396,1.419614194,0.685732855,0.177268356,-0.282936471,-0.21385545,-0.063001828,0.040588933,-0.13674996,-0.101806842,-0.12123978,0.029831982,-0.069550842,-0.164195329,-0.177937057,-0.084964043,0.189268888,-0.216682069,-0.207799943,0.054053494,0.095973491,0.248363094,0.288913554,0.2933048,-0.008891464,0.675083786,0.225201872,0.101761621,0.505318883,1.727669286,-0.271613643,-0.26346888,-0.348136715,-0.281516611,-0.288025796,-0.175558705,-0.112841543,-0.237996815,-0.056176558,0.165784566,1.464234811,-0.431573142,-0.395057652,-0.094406444,0.299357155,1.192304287,-0.446766478,-0.346545765,-0.495616742,-0.29766057,-0.523606914,-0.265085566,-0.439578789,0.051877675,-0.147736005,0.006977673,-0.306310183,-0.284569238,0.924482818,0.358915624,0.053552998,-0.020228481,0.320841933,1.701095298,0.175461364
40,1.048400813,0.698275491,-0.152364945,1.518226915,1.525586292,1.221739126,1.388312927,1.189276816,1.007247714,1.559538628,1.738104902,1.006141233,0.502599738,0.041208173,0.107348836,0.255755339,0.358182207,0.190488716,0.210806499,0.195342954,0.333021238,0.231621373,0.201545085,0.159718647,0.233136015,0.482988727,0.102957895,0.10820638,0.343643549,0.394945089,0.538948854,0.41933924,0.186463712,0.176292456,0.417519802,0.375120172,0.200501887,0.478446398,0.365796106,2.046374161,0.16501452,0.097554295,0.113807993,0.110437708,0.169098018,0.218625268,0.150663404,0.304739969,0.543102678,1.803133238,-0.076894843,-0.039940955,0.216659693,0.624664733,1.508068608,-0.118290629,-0.016431691,-0.173699628,0.035341034,-0.196333558,0.055402899,-0.110904543,0.37844045,0.17455821,0.328793322,0.022575763,0.037533369,1.257451336,0.679766934,0.39216845,0.309608478,0.64841035,2.020861734,0.537677978
41,1.042165589,0.691369204,-0.163446167,1.508328867,1.517638118,1.212041156,1.379676756,1.179243174,0.999256028,1.553692322,1.731567677,0.998481154,0.497020791,0.028108277,0.10049889,0.24093886,0.352931378,0.178911038,0.198656777,0.18113639,0.317753332,0.219766675,0.155925569,0.131771415,0.228181315,0.47260797,0.095504099,0.088311826,0.331400981,0.385550526,0.530804722,0.405552059,0.181413002,0.171911863,0.41506707,0.370476725,0.187643848,0.472095084,0.361432137,0.152505788,2.040119795,0.092844093,0.178878739,0.185549593,0.148577513,0.198744711,0.145875878,0.306309782,0.53480718,1.79178023,-0.101659086,-0.062641994,0.190365328,0.615334626,1.500940545,-0.129420827,-0.026483864,-0.182491728,0.024104848,-0.204510376,0.036248157,-0.115989435,0.375574156,0.168517301,0.320503215,0.016053472,0.032158393,1.241605492,0.672121967,0.379951479,0.301696898,0.638225534,2.013810341,0.514639296
42,1.127855626,0.777728435,-0.077000486,1.594597812,1.60546015,1.298413908,1.461708582,1.268400199,1.086435403,1.637540684,1.815216729,1.087479416,0.576007867,0.114207706,0.185203195,0.323694612,0.436517161,0.262917145,0.281835951,0.265288265,0.400613155,0.311876935,0.276735687,0.240413587,0.331491792,0.554144696,0.204244049,0.176619257,0.41698072,0.479987145,0.627608338,0.491136788,0.27285155,0.258337222,0.500081072,0.456011247,0.283044633,0.556998231,0.44818423,0.256465491,0.264264022,2.125829759,0.391716599,0.225651652,0.234684172,0.280982101,0.248011659,0.384534177,0.638598163,1.877074459,-0.003161966,0.049715868,0.278239297,0.701182461,1.587250129,-0.039324506,0.061406039,-0.093626043,0.111346196,-0.115483342,0.129321897,-0.03027799,0.459794286,0.25312196,0.409975209,0.098969995,0.117534113,1.338249423,0.762268756,0.46390503,0.393599263,0.72911151,2.100246404,0.615525595
43,1.071711429,0.723115538,-0.12520996,1.542063055,1.549071455,1.247492375,1.412316804,1.210241743,1.031819063,1.584378063,1.764389576,1.028746143,0.52550354,0.057439497,0.1325447,0.26983191,0.383369482,0.213205734,0.228629692,0.212079647,0.346507101,0.246095967,0.200037654,0.17906606,0.253644026,0.500619521,0.139728349,0.124718864,0.364243453,0.422946825,0.564159114,0.449355714,0.217360639,0.200026572,0.457468598,0.401126246,0.232981352,0.504086373,0.405171277,0.163086131,0.24066561,0.282083542,2.07101323,0.268503454,0.180892633,0.226189964,0.203980201,0.334345148,0.576965927,1.823773465,-0.069433149,-0.012363262,0.228623762,0.644658763,1.531696332,-0.096788445,0.004644997,-0.151433485,0.053088436,-0.171909862,0.071366517,-0.084311845,0.407291092,0.197938027,0.354336398,0.046733171,0.06406066,1.276829997,0.703339564,0.413852863,0.333441225,0.669654652,2.045926817,0.554173154
44,1.066445473,0.7131979,-0.138993046,1.532512801,1.542814149,1.23587563,1.400254017,1.205622315,1.022915957,1.576123898,1.753187733,1.020741806,0.515894401,0.049068936,0.120013517,0.25803559,0.373734853,0.201593363,0.215646878,0.200798085,0.338317739,0.235465471,0.184203417,0.151603171,0.241689893,0.493883188,0.174689076,0.118754983,0.35797126,0.410168714,0.551954577,0.426599138,0.202830583,0.195534148,0.433111926,0.392483342,0.213089603,0.496973798,0.383619575,0.14467333,0.232293947,0.100976077,0.253460937,2.063491972,0.1733163,0.235210948,0.19786771,0.328652071,0.567572581,1.817496262,-0.077522467,-0.039826907,0.216377082,0.631189437,1.523799653,-0.109864789,-0.005643558,-0.159337453,0.041942624,-0.18064261,0.058787824,-0.098186066,0.392002411,0.19180348,0.34348125,0.034402334,0.05398909,1.266636047,0.696515724,0.409382198,0.326183709,0.660984104,2.037302694,0.528381975
45,0.997881432,0.644894527,-0.205017041,1.463993807,1.47387135,1.169629071,1.33393821,1.134756475,0.956630411,1.510820873,1.689000608,0.954330991,0.451151835,-0.019009739,0.053888022,0.203782025,0.310124444,0.138686693,0.160359436,0.145430498,0.273297957,0.172210907,0.094295737,0.077607912,0.161090072,0.436073731,0.027279516,0.052728888,0.297181406,0.334476939,0.475151369,0.38259008,0.162430513,0.129973202,0.401711462,0.338206409,0.18197015,0.449137674,0.359913315,0.067160289,0.059148516,-0.026164754,0.029676765,0.037142949,1.995405296,0.252259729,0.125867193,0.304941064,0.481473019,1.745377122,-0.154890447,-0.110220394,0.154575588,0.570244005,1.456682732,-0.176675429,-0.073063484,-0.225461614,-0.026914316,-0.253084332,0.008233896,-0.164119061,0.322183936,0.120954058,0.275304606,-0.031043621,-0.013251281,1.194739209,0.627439528,0.331657216,0.250438678,0.590912551,1.969089472,0.44874377
46,0.944769753,0.593128322,-0.257580871,1.411735001,1.419423,1.118040061,1.282905613,1.082450383,0.901687834,1.454153335,1.635228537,0.899241657,0.408265402,-0.073254087,0.009634411,0.143899984,0.265295421,0.094211893,0.103288534,0.088734377,0.230566407,0.116028481,0.039706566,0.015630344,0.099639253,0.421331982,-0.026375866,0.004813996,0.250796975,0.275700731,0.421911089,0.385819652,0.111079697,0.101792935,0.363808643,0.315084437,0.18551156,0.403123648,0.314965112,0.009022174,0.001650349,-0.087532189,-0.032691268,-0.008627768,0.144594365,1.941572614,0.1171984,0.297015841,0.426339814,1.690298467,-0.210860147,-0.174079084,0.101339981,0.515064563,1.405888922,-0.232716957,-0.132734535,-0.281032156,-0.082374103,-0.308592881,-0.057766201,-0.223314864,0.267390337,0.06950818,0.22119181,-0.077985323,-0.0615116,1.143591011,0.576370809,0.277962074,0.19540237,0.536138954,1.915895392,0.405061781
47,1.036044534,0.682378558,-0.16345691,1.504274001,1.513946079,1.209492911,1.374322084,1.174280721,0.994863386,1.5458256,1.724712116,0.992073438,0.496746029,0.028059432,0.097485688,0.242787242,0.349227318,0.190985544,0.196727979,0.187910494,0.319519696,0.217164974,0.157454489,0.138064787,0.208790917,0.482227222,0.0938694,0.140927915,0.34259645,0.380938985,0.522575918,0.422644022,0.184465617,0.171881807,0.427616071,0.37371447,0.224786379,0.474862597,0.374258213,0.125508682,0.133229889,0.063945741,0.129547341,0.138477367,0.202650201,0.301646772,2.0337968,0.371959266,0.536357535,1.78664788,-0.11018267,-0.070975619,0.205002703,0.613171841,1.498166007,-0.136401384,-0.03752437,-0.189933287,0.013580327,-0.208722348,0.043414715,-0.125688343,0.360014372,0.159402341,0.312451491,0.017499769,0.032184328,1.234062936,0.668209778,0.376586449,0.290830086,0.628199242,2.00786405,0.489818393
48,0.847660568,0.496654889,-0.348054927,1.315841592,1.327477675,1.020876926,1.186644308,0.990505808,0.807452996,1.360954884,1.540270379,0.805501992,0.309233214,-0.173049415,-0.087215021,0.043589989,0.169981787,0.006424217,0.004519378,-0.012587733,0.133504979,0.014796869,-0.057276597,-0.083162844,0.00288884,0.29936644,-0.127143526,-0.099894743,0.205627602,0.187540223,0.332619323,0.253807691,-0.013200808,-0.000961523,0.229728986,0.204150432,0.036766363,0.290536531,0.181220903,-0.095272318,-0.081193773,-0.174389308,-0.114945279,-0.105595838,0.006866505,0.106606647,-0.0028983,1.846368017,0.340977464,1.598744208,-0.302432941,-0.268951053,-0.003120016,0.416052849,1.313530619,-0.325998073,-0.224420849,-0.377201982,-0.181937303,-0.404741383,-0.156399944,-0.316591456,0.169754095,-0.026633659,0.123482324,-0.174460117,-0.158005615,1.049758812,0.482720209,0.188805572,0.104009583,0.441198343,1.81919433,0.318024626
49,0.607625781,0.258572055,-0.600061025,1.07634818,1.082706429,0.774635658,0.944024423,0.747735764,0.565089204,1.118535925,1.297313387,0.565426131,0.058324548,-0.415485648,-0.333041198,-0.203593723,-0.078651532,-0.259372259,-0.241065455,-0.257591031,-0.122560591,-0.224614208,-0.287107681,-0.319115499,-0.228693688,0.031687619,-0.341681767,-0.356270758,-0.099896212,-0.022518088,0.18920724,-0.03036314,-0.265048354,-0.26145709,-0.035724747,-0.060802093,-0.248853347,0.036369108,-0.081488118,-0.341579755,-0.33736652,-0.404995466,-0.356994644,-0.351345473,-0.301271684,-0.248739524,-0.323170176,-0.143692681,1.604032945,1.358257006,-0.493099141,-0.366808539,-0.247408123,0.173375381,1.071357702,-0.568354301,-0.458444,-0.61811092,-0.415698621,-0.641955316,-0.402044018,-0.54128463,-0.063041926,-0.268979589,-0.115568399,-0.419076278,-0.403153501,0.813190958,0.241247393,-0.044835538,-0.134959525,0.204627715,1.577054862,0.080311836
