0.4886 0.3152 0.6652 0.1006 0.1082
0.2268 0.1574 0.2376 0.3846 0.0968
0.0488 0.4324 0.5436 0.6518 0.57
0.522 0.4164 0.6158 0.4986 0.5118
0.4464 0.6266 0.5906 0.5938 0.62
0.4024 0.5868 0.6478 0.4936 0.5078
0.3658 0.5556 0.5446 0.5276 0.4268
0.4104 0.6166 0.3712 0.426 0.6624
0.6444 0.7068 0.6884 0.6768 0.5804
0.554 0.6408 0.5108 0.3656 0.0412
0.5592 0.5756 0.5636 0.3628 0.0824
0.705 0.6446 0.7206 0.589 0.7286
0.5988 0.6894 0.444 0.6172 0.5366
0.7174 0.6496 0.2078 0.3516 0.4278
0.5014 0.431 0.9286 0.6158
