"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74"
"1",0.999624982209489,0.214778645119993,0.139593736667031,0.573505956886808,0.520702115521222,0.242777412108943,0.384747801203773,0.22000625917111,0.0378644423177255,0.571218000614314,0.778612288043846,0.0112614600179475,-0.0384981945516147,-0.0356024948050171,0.154947007040699,-0.0243899827672389,0.302349502000162,-0.0594253770338624,0.182402792461257,-0.00277560966656321,0.0992263102673954,-0.0347386120628224,0.258122241085998,0.0144088035012963,0.00146469534323068,0.0820070248213335,0.0489956319834911,-0.0363840363769223,-0.000925333271880824,0.469768218280373,0.431440193502366,-0.0482297342733269,-0.0208996504598227,0.244695415501861,0.0469163117536117,0.336801486276777,-0.0600421982845261,0.336529621376117,0.0607251767048516,0.0867853541246725,-0.036931891391762,0.0631541671130572,-0.0173654140253008,-0.0416699979260475,-0.0330103173894527,-0.0305485083324422,-0.0493648135803821,-0.0119960736484905,0.330932214891359,0.778561855284741,0.27461699730547,0.392765189087141,-0.0386840981396732,0.0926084231845609,0.71897831845402,0.175244660212832,-0.0392446680060643,0.133633980467967,0.0102944994729065,0.159097462691913,-0.00652692476940953,-0.0173742285731182,0.342039550358215,-0.0584801431103812,-0.0425349664659866,0.461054173528669,-0.0318920701126288,0.279043526623415,0.20476473091484,0.0380940028459257,0.119784420040584,0.054787979696838,0.995110047290787,-0.059971713883783
"2",0.371851926025884,1.36973307966483,-0.816991927835337,0.836900347187034,0.850470015598165,0.536908889736864,0.703914592759768,0.516066569071507,0.325779791649991,0.88225575684165,1.05154933029809,0.327542228560322,-0.190128114146787,-0.651900211646897,-0.587196624523147,-0.455631187874071,-0.331136552139551,-0.511192812406403,-0.492949791806339,-0.506054105634835,-0.366271076187514,-0.491803115937975,-0.564605760614775,-0.584043581658428,-0.492136939400988,-0.223024729163418,-0.622618759251328,-0.618200288031068,-0.352813694589909,-0.314523503211682,-0.164938415981993,-0.276711600415622,-0.528589016455575,-0.516287092660033,-0.29485789123147,-0.30861805233033,-0.507132550980183,-0.228841108258383,-0.339859776885712,-0.655006671518435,-0.649404225577906,-0.73446492333622,-0.679444763182258,-0.674319883655476,-0.606449905518381,-0.55055074599255,-0.645748883300642,-0.45661498511523,-0.210027674438121,1.10460009283538,-0.780535546471246,-0.753626450142095,-0.498419085201945,-0.0800350837977815,0.819877660907945,-0.808811464783215,-0.707834644373913,-0.853585569135699,-0.656325818331966,-0.882332290992554,-0.635750713949893,-0.796140809840336,-0.304629467534418,-0.498639999906693,-0.349658248459402,-0.669204554147646,-0.647809998580504,0.622718636410947,0.211696881706295,-0.300938961677748,-0.0666738337320443,0.382848437444014,1.34325085078754,-0.152042841870869
"3",1.33686925344672,1.01689377370652,2.33310938617304,1.81593858322449,1.83111138935579,1.52642868545492,1.7109079234749,1.5055779985025,1.32275365229825,1.84504261401484,2.02602884233977,1.2911844921294,0.791482352224599,0.303382500412104,0.395785528526698,0.508106893468418,0.650153096453377,0.463018662217756,0.473746147820963,0.460170313169461,0.606970394210109,0.478860098404635,0.403257255122703,0.378921052655327,0.474335702955056,0.748296344699984,0.342894990708061,0.353359351149539,0.620669571075523,0.653276945043665,0.801335534020003,0.697133177062516,0.441330884250425,0.457710171912814,0.678233810343855,0.661236067598538,0.469712951415711,0.742879264977146,0.630369540542117,0.317482400073182,0.31880809718741,0.233418051182101,0.294606919041128,0.29549478521362,0.36608693790411,0.420516511805656,0.331284009782846,0.521575683490271,0.755503799009255,2.07088985886324,0.186464567036489,0.217073230931622,0.470102389687989,0.888508316010818,1.78937528411165,0.0481410996919696,0.129987062871517,-0.0298860950972104,0.164738009847544,-0.0649837493809655,0.190904323960002,0.0344941703238884,0.546335897521885,0.330619677089638,0.613419277711777,0.00237794334785324,0.320922472275357,1.54559981267084,0.982103669732021,0.684399614479011,0.460516397249685,0.949432515263338,2.30110972463248,0.851506105828427
"4",-0.444092201161303,-0.704681629304955,-1.23664584804877,0.553069399426929,0.0575580091085502,-0.252758649881936,-0.0691600305578279,-0.268109790687249,-0.468716433678158,0.0849405061555638,0.260640469021015,-0.473751576586217,-0.915505366965538,-1.37873836963303,-1.28777074711795,-1.15961652462172,-1.02629192847716,-1.19628529116189,-1.20379268511303,-1.16247419982595,-1.0911493009076,-1.20227958978197,-1.23178717786268,-1.26266835803728,-1.18428932479454,-0.898764693442966,-1.29950553783675,-1.27181491128829,-1.03889822335642,-1.00348502452434,-0.877683231482449,-1.01144810763877,-1.23807183040286,-1.19791290396367,-0.986485271119162,-0.99721037113757,-1.2039572896476,-0.934054059725921,-0.991512519940317,-1.388229818896,-1.36551672741955,-1.40424047310206,-1.3525793409744,-1.3843412176392,-1.26304798630766,-1.21451229680854,-1.33742734019391,-1.16088408990688,-0.928515298610954,0.287811581421656,-0.921661991369252,-0.888441556412512,-1.18915377740112,-0.761683320184942,0.132257689517912,-1.17355531803206,-1.18272307621687,-1.19533299586788,-1.18282792357411,-1.22785347695194,-1.18307570977439,-1.22357323343588,-0.850991957658339,-1.21596257641673,-0.928814561969742,-0.991980988757956,-0.885118321026782,-0.240989750525148,-0.814801537595671,-0.878236556107242,-0.998354039977994,-0.848234381177665,0.540008053218831,-0.978911260041804
"5",-0.456038655317522,-0.712376360790482,-1.24302349751713,0.0364803724470032,0.542530581096155,-0.260427720762824,-0.0920327492850689,-0.161708988569302,-0.477736027323419,0.0868778988036251,0.259870782349094,-0.476774521408315,-0.924740866571956,-1.38991309299205,-1.29947479395532,-1.16919698879967,-1.0362349986193,-1.20419464500289,-1.21526925724004,-1.17470352533024,-1.10316421611547,-1.21341416296266,-1.24825266970379,-1.27843714790708,-1.19766870248389,-0.909832193514357,-1.31093822918079,-1.28354037658701,-1.05069421755496,-1.01755155648752,-0.892009419819124,-1.01858176692025,-1.24857438481552,-1.20804566726165,-0.997327356374347,-1.00735923202914,-1.21281292834188,-0.945307638400127,-1.00170950020809,-1.40098117236079,-1.37653867555113,-1.41519334522657,-1.36698118845677,-1.39598541952398,-1.2745443557279,-1.22558955994456,-1.34891544461925,-1.16950792424834,-0.942136140646254,0.288851541105031,-0.930728245109387,-0.900175361758885,-1.2012285111801,-0.772892190433316,0.118755803126695,-1.18570321189569,-1.17133367288732,-1.20690369082493,-1.19446473125915,-1.23768961663526,-1.19451962528419,-1.20215442402137,-0.863353835566292,-1.2273014093273,-0.94023368194988,-1.00397966926893,-0.896500312717796,-0.25354951834879,-0.823157347355193,-0.772182857368431,-1.00351480853054,-0.858592909323516,0.530047419106569,-0.995207468783306
"6",-0.141375005356738,-0.406497823919077,-0.931689480973217,0.34570280029942,0.359111366080078,0.852300124517607,0.238462607847479,0.0419174278537893,-0.144532258772584,0.384046689522964,0.564723457594342,-0.165693216652035,-0.610342832575824,-1.07981285133757,-0.986237375337276,-0.858411273476614,-0.723889239257,-0.892149748213659,-0.902888148398845,-0.863830415463529,-0.790030200212145,-0.900991755436918,-0.935613971014865,-0.965752168411643,-0.887506954051107,-0.595103912519448,-1.00033239485542,-0.966810448236053,-0.738275596910679,-0.704618900403492,-0.581574366811513,-0.711587476751375,-0.938976513415619,-0.897262454606432,-0.688017846984833,-0.698463078911482,-0.901585151218268,-0.634048577602612,-0.692642527476909,-1.08727711564716,-1.06463521323972,-1.10299156638803,-1.05009200947924,-1.08462091343176,-0.960787020645247,-0.912000502534408,-1.03448727009858,-0.858121240221439,-0.631778127729618,0.588625353809155,-0.625685383218804,-0.591124768969881,-0.887316310565597,-0.462900627106833,0.429045858200784,-0.875672485441662,-0.88504649845044,-0.89410133314876,-0.880894463276958,-0.929162512678602,-0.877790357575598,-0.924783454628014,-0.554761723525962,-0.91844182496365,-0.630472648752794,-0.694469421593399,-0.587465885783473,0.054951140735618,-0.517496337561478,-0.576457081499385,-0.697154238392303,-0.552441260252137,0.839543085995508,-0.688570166919426
"7",-0.31313500892998,-0.573727075180091,-1.08189959634241,0.194952189686915,0.193157107621221,-0.0958866220891343,0.6851255095493,-0.131875323644206,-0.295428276068514,0.21960718501739,0.406479901180483,-0.333720697525347,-0.780851350910402,-1.24570157511969,-1.15292535661156,-1.02342179792799,-0.888495142857015,-1.05937832643646,-1.06836105786953,-1.02740270066984,-0.958591564912809,-1.06765575528932,-1.10448018340166,-1.12713185727302,-1.05420014511374,-0.764561849505969,-1.1663343611065,-1.13578714783615,-0.903251468540649,-0.873020772608624,-0.747691911299286,-0.876767481952482,-1.10345074152952,-1.06391900825019,-0.852320513688457,-0.863821166500503,-1.06995249058991,-0.80313830860321,-0.856610171218048,-1.2549369243009,-1.23139622833983,-1.27328616558322,-1.22101518953919,-1.25281273488468,-1.12975583797053,-1.08087309793548,-1.20409584805394,-1.02744632608283,-0.797917932412008,0.419912865384907,-0.790900103619498,-0.757608346291008,-1.05389307076759,-0.630495416085702,0.262884093208175,-1.04301938328468,-1.05475654372446,-1.06378731335382,-1.0488693847539,-1.092995486597,-1.04771028838578,-1.09253302309493,-0.719608531843226,-1.08629353971333,-0.797010907141113,-0.859646808597659,-0.753105874091067,-0.114565700475077,-0.684160141695522,-0.748686538147672,-0.869629357651586,-0.722280170471349,0.672480451204644,-0.850654642345754
"8",-0.115731264867074,-0.365463210907548,-0.889829713191547,0.392199893068663,0.519678331848157,0.103765661428346,0.264322139866963,0.883224241304885,-0.12746454762283,0.422689119443431,0.606023563719756,-0.135898242111148,-0.574868880253263,-1.04999961351955,-0.9484361188092,-0.828923010138732,-0.686909555003337,-0.857724253754317,-0.875517333210613,-0.834684986884161,-0.759269160348116,-0.870389166391263,-0.90582947051719,-0.938204386548082,-0.85636063984972,-0.564507386555076,-0.970204909562931,-0.938756096495298,-0.70643608500175,-0.674483264315325,-0.54978197926234,-0.677086814997831,-0.907017205739824,-0.865425260381234,-0.657893299463514,-0.66262975409307,-0.872624383373764,-0.604618053046097,-0.66266167066384,-1.05855512799559,-1.03556588444822,-1.0713697240294,-1.02444164282954,-1.05410196090261,-0.933508521916641,-0.88319778566732,-1.00824457935642,-0.82898003158949,-0.598164365597694,0.634246708323572,-0.587429044985071,-0.550649013405309,-0.861654338484628,-0.432638634552201,0.459232199132206,-0.844607163477718,-0.825146543057531,-0.865552919311109,-0.853216221214879,-0.891633758106716,-0.85254915694153,-0.796151989579475,-0.522657422752427,-0.885889455008089,-0.599316923752044,-0.662341082113578,-0.556573512198941,0.0934229883467066,-0.479275805012106,-0.432467989101948,-0.653219100320508,-0.511905897628309,0.870462199579044,-0.620785134906813
"9",0.0617774660313275,-0.199766826415835,-0.725323869934855,0.547651464560096,0.559709507576382,0.273374189284314,0.456827401924998,0.228593666859512,1.06125334854606,0.591879961676181,0.771107665255054,0.0456493826587971,-0.406328218090123,-0.870731559754609,-0.782838468696086,-0.649445336990471,-0.519858011878517,-0.683771372582176,-0.696287718896969,-0.655446000314097,-0.583979199246794,-0.690244256615442,-0.723630563219297,-0.757292788605451,-0.677905819490063,-0.389871898224543,-0.78831015808009,-0.760313125649472,-0.533188083486691,-0.497869255400468,-0.373373226795986,-0.500486293833743,-0.729643893036213,-0.691301804369526,-0.476635427426976,-0.489535515741093,-0.687929153036042,-0.426661682226137,-0.480687449086481,-0.880614056209547,-0.856843805257441,-0.894311147319334,-0.846598860519538,-0.876638905717723,-0.753519949532443,-0.705820052584487,-0.827706204080092,-0.651227139442896,-0.421819326282957,0.794971059073048,-0.417941761308327,-0.384657286166117,-0.682944449415894,-0.253918057252253,0.636635324460795,-0.667552986161696,-0.679219826804698,-0.687988222023705,-0.675891612546899,-0.719065749778289,-0.674073374376852,-0.721145869349178,-0.347163240980954,-0.710715410549118,-0.421195366158082,-0.487263867676837,-0.379118038419953,0.258217013966055,-0.307231841298919,-0.378752637487729,-0.496295184566249,-0.344541635461377,1.04804342682833,-0.49940057819093
"10",-0.479772294360674,-0.752119596807703,-1.29894605759771,-0.00744824469715366,0.0155667846124548,-0.306803511511109,-0.13689378608007,-0.330009315165199,-0.516876687414791,0.50687502400057,0.224384893225276,-0.501443852121266,-0.962559033074737,-1.42503244737384,-1.33778093112871,-1.20426252113304,-1.07388485029872,-1.24236916818784,-1.25030361000621,-1.21012952314928,-1.14024866659369,-1.24908655257592,-1.28427589075875,-1.31451522588121,-1.23345089173285,-0.947055549587633,-1.34711337299308,-1.31921810046637,-1.08817804504047,-1.05356306518863,-0.92859037705896,-1.05665108066033,-1.28440073147538,-1.24683887633485,-1.03334748296532,-1.04603764881195,-1.25059612960595,-0.981669634746129,-1.03852597792713,-1.43838937554253,-1.41191897922765,-1.45324534716119,-1.40400271962545,-1.43172723120296,-1.30982749315555,-1.26175739844499,-1.38612133624882,-1.20786730982548,-0.978806773561318,0.240284765691907,-0.972296992545891,-0.939257502763469,-1.2345481540978,-0.809322487606771,0.0818432833399805,-1.21136491306497,-1.23204299815082,-1.24166747923687,-1.23008243086409,-1.27490153263165,-1.22720245742696,-1.27531694710951,-0.899810031087979,-1.26443286832149,-0.97573587812762,-1.04095837744198,-0.933400657492006,-0.295962196786625,-0.860947648516914,-0.934504718419099,-1.05117446273344,-0.899314298879176,0.493777922287092,-1.0551819379055
